test_index,true_class,bp_positive_probability,dfa_positive_probability,bp_prediction,dfa_prediction,bp_correct,dfa_correct,bp_raw_cam_min,bp_raw_cam_max,dfa_raw_cam_min,dfa_raw_cam_max,excluded,exclusion_reason,image_iou_top10,image_iou_top20,image_spearman,image_bp_constant,image_dfa_constant,image_bp_finite,image_dfa_finite,image_valid,native_iou_top10,native_iou_top20,native_spearman,native_bp_constant,native_dfa_constant,native_bp_finite,native_dfa_finite,native_valid
113,1,1,0.7736953497,1,1,True,True,-0.008073866367,0.03085871413,-0.00488517154,0.00584283378,False,,0.05733944954,0.2167601452,0.368175471,False,False,True,True,True,0.05,0.2005208333,0.3249401674,False,False,True,True,True
114,1,0.1673756093,0.3331249058,0,0,False,False,-0.005898856558,0.005304404534,-0.007813990116,0.01215133257,False,,0.05071225071,0.07994143485,-0.06090489457,False,False,True,True,True,0.06944444444,0.09371293001,-0.01071128171,False,False,True,True,True
115,0,0.1097564995,0.2975932062,0,0,True,True,-0.006415686104,0.00686573144,-0.005157344975,0.005462057889,False,,0.03305322129,0.1118480555,-0.001029548745,False,False,True,True,True,0.04761904762,0.09631391201,-0.01706591498,False,False,True,True,True
116,0,0.004540110007,0.3625482619,0,0,True,True,-0.006058010273,0.003691926133,-0.0009015565738,0.002235805849,False,,0.05612829324,0.1264508247,0.03534545107,False,False,True,True,True,0.06206896552,0.1121833534,0.01926405417,False,False,True,True,True
117,0,0.003735741368,0.1886170805,0,0,True,True,-0.004032480996,-0.0003456575214,-0.02406808734,0.02028094977,True,image_bp_constant_after_relu;native_bp_constant_after_relu,,,,True,False,True,True,False,,,,True,False,True,True,False
118,0,0.008164681494,0.250644654,0,0,True,True,-0.004658280872,0.002376469318,-0.01172635518,0.01179902628,False,,0.03537338574,0.08534432019,-0.08248226661,False,False,True,True,True,0.03820224719,0.1850899743,-0.03375554717,False,False,True,True,True
119,1,0.9997618794,0.7644697428,1,1,True,True,-0.00568147283,0.01255760714,-0.003126311582,0.004422113765,False,,0.05612829324,0.08247725271,0.1075623526,False,False,True,True,True,0.05479452055,0.07962529274,0.0692700148,False,False,True,True,True
120,1,0.9999996424,0.6477476358,1,1,True,True,-0.007084129844,0.01693144813,-0.004318275955,0.008893292397,False,,0.1041916168,0.173401209,0.1703078351,False,False,True,True,True,0.08962264151,0.1670886076,0.1206373647,False,False,True,True,True
121,0,0.01033612993,0.2278666794,0,0,True,True,-0.001715713181,0.0001575019123,-0.01851597428,0.01680837758,False,,0.1707936508,0.2569870484,0.3592350502,False,False,True,True,True,0.1435643564,0.4184615385,0.3578867999,False,False,True,True,True
122,1,0.9924236536,0.480505228,1,0,True,False,-0.004182459787,0.01459129993,-0.004384671804,0.007753519341,False,,0.07396622015,0.1726550079,-0.03006679465,False,False,True,True,True,0.07692307692,0.1805377721,0.01187329196,False,False,True,True,True
123,1,0.9995468259,0.7380135655,1,1,True,True,-0.004420495592,0.01489082165,-0.001175728161,0.001430960023,False,,0.07773232028,0.1805377721,0.1901252736,False,False,True,True,True,0.08450704225,0.1715374841,0.1483588093,False,False,True,True,True
124,0,0.01315975841,0.3081280589,0,0,True,True,-0.01062875614,0.002795819659,-0.004453661386,0.005984016694,False,,0.09501187648,0.2240292068,0.1728512714,False,False,True,True,True,0.1351351351,0.3004231312,0.1329642246,False,False,True,True,True
125,1,0.7398183942,0.4114721715,1,0,True,False,-0.00618921034,0.00733895693,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
126,1,0.999999404,0.7763579488,1,1,True,True,-0.01051458623,0.01815791428,-0.004714520648,0.008509699255,False,,0.09241706161,0.179028133,0.1814319793,False,False,True,True,True,0.08196721311,0.1656131479,0.1432087393,False,False,True,True,True
127,1,0.9934607744,0.44844836,1,0,True,False,-0.005282488652,0.01019993424,-0.002197003923,0.003952210769,False,,0.06343713956,0.1368680641,0.05817747599,False,False,True,True,True,0.05479452055,0.1285189718,0.06276915984,False,False,True,True,True
128,0,0.0007844457868,0.2623765469,0,0,True,True,-0.005574842915,0.002679010388,-0.00433703186,0.006828175858,False,,0.01485965878,0.06282420749,-0.1174250173,False,False,True,True,True,0.01762114537,0.2859135286,-0.06601793716,False,False,True,True,True
129,0,0.1907628626,0.4193183482,0,0,True,True,-0.01106393524,0.01008634456,-0.0004689480702,0.0004867952375,False,,0.07209302326,0.1075075075,-0.03306762558,False,False,True,True,True,0.06451612903,0.0989272944,-0.0544848787,False,False,True,True,True
130,1,0.09887491167,0.3962962627,0,0,False,False,-0.006648624782,0.003792711999,-0.002814683598,0.004418093245,False,,0.06343713956,0.1663504111,0.1789632938,False,False,True,True,True,0.07192575406,0.156838143,0.1147076708,False,False,True,True,True
131,1,0.6114193201,0.4262506068,1,0,True,False,-0.00765362056,0.008755153976,-0.001825350104,0.004470194224,False,,0.05371428571,0.09696609161,0.08452879874,False,False,True,True,True,0.04288939052,0.1015531661,0.0846111701,False,False,True,True,True
132,1,0.6168345213,0.4114721715,1,0,True,False,-0.006712924689,0.009449952282,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
133,0,0.00431240024,0.4111023247,0,0,True,True,-0.0125298705,0.002708009677,-0.0002667333756,0.0002057577367,False,,0.03189703414,0.1051842973,0.008312205953,False,False,True,True,True,0.04524886878,0.09631391201,0.02694406254,False,False,True,True,True
134,1,0.999820888,0.4114721715,1,0,True,False,-0.005516576115,0.01632607356,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
135,0,0.02691675536,0.4114721715,0,0,True,True,-0.00597262755,0.00411811471,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
136,0,0.01279338636,0.2426081598,0,0,True,True,-0.004589301534,0.003178352024,-0.006148933899,0.005269770045,False,,0.05491990847,0.08694370763,-0.07187177472,False,False,True,True,True,0.04761904762,0.2052287582,-0.04583250443,False,False,True,True,True
137,1,0.999989748,0.6693060398,1,1,True,True,-0.005687567405,0.01639223844,-0.007125038654,0.008687705733,False,,0.08025776216,0.1950745301,0.3195164752,False,False,True,True,True,0.07692307692,0.1866151866,0.2713893372,False,False,True,True,True
138,0,0.02252016775,0.2879502475,0,0,True,True,-0.002815616317,0.00129724259,-0.01029500831,0.0135458447,False,,0.01822197681,0.06160046056,-0.08089239423,False,False,True,True,True,0.01762114537,0.07459207459,-0.06620954164,False,False,True,True,True
139,1,0.9986835122,0.4447641671,1,0,True,False,-0.005741670262,0.00992084574,-0.005755067803,0.01509496849,False,,0.1230207065,0.2510176391,0.3247430222,False,False,True,True,True,0.1,0.234270415,0.2845455074,False,False,True,True,True
140,1,0.9973036051,0.4946531355,1,0,True,False,-0.002595898928,0.008692779578,-0.002153949812,0.005369346589,False,,0.0447592068,0.168197656,0.1225414296,False,False,True,True,True,0.03587443946,0.1656131479,0.1449912406,False,False,True,True,True
141,1,0.999999404,0.7566096187,1,1,True,True,-0.004463573452,0.02114101127,-0.002489127219,0.004946820438,False,,0.08854781582,0.235924933,0.3483665651,False,False,True,True,True,0.06206896552,0.2228116711,0.3100782047,False,False,True,True,True
142,1,0.9641795754,0.3839007914,1,0,True,False,-0.003275462659,0.006724687293,-0.002754054498,0.005816132762,False,,0.06282420749,0.1435658915,0.07974626315,False,False,True,True,True,0.07943925234,0.1496259352,0.08414815709,False,False,True,True,True
143,0,0.004203804303,0.3946222961,0,0,True,True,-0.009981175885,0.005173534155,-0.002863305155,0.004554740153,False,,0.08919078559,0.1601132432,0.0749413011,False,False,True,True,True,0.08450704225,0.1439205955,0.04815899027,False,False,True,True,True
144,1,0.9966699481,0.7137977481,1,1,True,True,-0.007920342498,0.01616602391,-0.004974394571,0.00648167124,False,,0.0943620178,0.1722822632,0.2329212817,False,False,True,True,True,0.08962264151,0.153942428,0.1505070323,False,False,True,True,True
145,0,0.000435339578,0.2677801847,0,0,True,True,-0.005359475035,0.00066689495,-0.006263630465,0.009669794701,False,,0.07647402218,0.2052287582,-0.01029993237,False,False,True,True,True,0.07692307692,0.2823365786,0.00882681822,False,False,True,True,True
146,0,0.0006516631111,0.2099310458,0,0,True,True,-0.01149321254,0.002164462116,-0.004533572122,0.004712501541,False,,0.1432114073,0.2175635523,0.2209941044,False,False,True,True,True,0.1213592233,0.1943005181,0.1775267142,False,False,True,True,True
147,0,0.001343555166,0.2495713681,0,0,True,True,-0.006390890107,0.001750574331,-0.00281448639,0.003831903217,False,,0.04063205418,0.1148730351,-0.08622650526,False,False,True,True,True,0.04288939052,0.3285302594,-0.05127737801,False,False,True,True,True
148,0,0.008690656163,0.2760984004,0,0,True,True,-0.01012304146,0.005957792513,-0.01598697156,0.0153340511,False,,0.06098964327,0.09274074074,-0.06978181184,False,False,True,True,True,0.05720823799,0.1715374841,-0.01634641442,False,False,True,True,True
149,0,0.00624017138,0.2827217281,0,0,True,True,-0.004473601002,0.002258104738,-0.008197261021,0.01113392785,False,,0.00875273523,0.07647402218,-0.1385036066,False,False,True,True,True,0.01315789474,0.234270415,-0.09030034855,False,False,True,True,True
150,0,0.01406993065,0.3190668225,0,0,True,True,-0.005431041121,0.002585785231,-0.005184002221,0.008569386788,False,,0.05977011494,0.1292100429,0.09992270959,False,False,True,True,True,0.06697459584,0.1425030979,0.05415517704,False,False,True,True,True
151,0,1.130737473e-06,0.2028701603,0,0,True,True,-0.00718985498,0.001477460377,-0.007342218421,0.005104051903,False,,0.1148730351,0.2163588391,0.00581697474,False,False,True,True,True,0.115942029,0.3538913363,-0.01819013793,False,False,True,True,True
152,1,0.9927951694,0.6028806567,1,1,True,True,-0.003096003551,0.009905060753,-0.00477364473,0.00832477957,False,,0.02729805014,0.1055155875,-0.08392133699,False,False,True,True,True,0.01762114537,0.1068427371,-0.02643656025,False,False,True,True,True
153,0,0.02748737112,0.3704672158,0,0,True,True,-0.006344225723,0.00423752144,-0.005902837962,0.01103970595,False,,0.06343713956,0.1499844091,0.06888288752,False,False,True,True,True,0.06697459584,0.1257631258,0.04266434303,False,False,True,True,True
154,0,0.0040063411,0.430285573,0,0,True,True,-0.007762085181,0.003447491676,-0.002331752563,0.004814398009,False,,0.08279506753,0.1652448657,0.1157350873,False,False,True,True,True,0.113253012,0.1730279898,0.0833911909,False,False,True,True,True
155,0,0.002564434893,0.4114721715,0,0,True,True,-0.005253738724,0.0003025079495,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
156,0,0.1129450649,0.4137072563,0,0,True,True,-0.009080750868,0.009298682213,-0.0009468945791,0.002135058632,False,,0.07710280374,0.1730279898,0.2167777184,False,False,True,True,True,0.08962264151,0.174522293,0.1979406469,False,False,True,True,True
157,1,0.9997686744,0.6835289598,1,1,True,True,-0.01087733358,0.01448629051,-0.009024194442,0.01724807546,False,,0.04594441293,0.1993495935,0.3363823233,False,False,True,True,True,0.05963302752,0.1927554981,0.321403829,False,False,True,True,True
158,1,0.9382532239,0.7130362988,1,1,True,True,-0.00479260413,0.01189260185,-0.004238696303,0.01780086197,False,,0.04239683437,0.1707936508,0.1433323152,False,False,True,True,True,0.05720823799,0.1700507614,0.1414520925,False,False,True,True,True
159,0,0.0001350272796,0.2501751184,0,0,True,True,-0.007842887193,0.003346160054,-0.01569946669,0.01379325427,False,,0.03016759777,0.1333743085,0.006724542789,False,False,True,True,True,0.04761904762,0.2682255846,0.0151574068,False,False,True,True,True
160,0,0.003128063632,0.2424539924,0,0,True,True,-0.005146555603,0.001815010328,-0.01901439764,0.01572550647,False,,0.09631391201,0.1615748031,0.1371943853,False,False,True,True,True,0.08450704225,0.1189320388,0.08671279029,False,False,True,True,True
161,0,0.4577290416,0.4114721715,0,0,True,True,-0.005172842648,0.01128302701,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
162,0,0.02488751337,0.4216636419,0,0,True,True,-0.01143922657,0.006609186996,-0.001908476232,0.003052419284,False,,0.05251141553,0.1152101603,-0.1116498246,False,False,True,True,True,0.04054054054,0.09371293001,-0.09534624519,False,False,True,True,True
163,0,0.02428893931,0.4016504884,0,0,True,True,-0.00449479185,0.005125111435,-0.001616539434,0.001745820628,False,,0.03712035996,0.1118480555,0.07465064924,False,False,True,True,True,0.04524886878,0.1121833534,0.01299535595,False,False,True,True,True
164,0,0.03776656464,0.3772065043,0,0,True,True,-0.005273973569,0.003415198764,-0.01992007345,0.01565211453,False,,0.06528018486,0.1816725409,0.1346885836,False,False,True,True,True,0.07441860465,0.161209068,0.04536858018,False,False,True,True,True
165,0,0.01892071031,0.3194097877,0,0,True,True,-0.006794904359,0.002471381333,-0.01854038797,0.01889622957,False,,0.07710280374,0.11859266,0.03662587596,False,False,True,True,True,0.07692307692,0.1041916168,0.03069049136,False,False,True,True,True
166,0,0.02679300494,0.2822402418,0,0,True,True,-0.01323239505,0.005649196915,-0.007426217198,0.01166126132,False,,0.07209302326,0.1368680641,0.06042464801,False,False,True,True,True,0.07692307692,0.1243902439,0.03234209578,False,False,True,True,True
167,0,0.004193666857,0.6742919683,0,1,True,False,-0.00676224893,0.006476768292,-0.001908408944,0.002706438303,False,,0.0783625731,0.1557505484,0.1170724129,False,False,True,True,True,0.06944444444,0.1439205955,0.1102498181,False,False,True,True,True
168,0,0.0004119045916,0.4186724722,0,0,True,True,-0.01272072829,0.001941992086,-0.0003405375755,0.0006713208859,False,,0.05733944954,0.08502500736,-0.03943065788,False,False,True,True,True,0.06451612903,0.1081730769,-0.03925927686,False,False,True,True,True
169,0,0.02023538575,0.2251770347,0,0,True,True,-0.004059090745,0.002983126789,-0.01755273715,0.02012253553,False,,0.06651243493,0.2183680211,0.2164256602,False,False,True,True,True,0.1,0.3639053254,0.1455607397,False,False,True,True,True
170,1,0.9999825954,0.7530513406,1,1,True,True,-0.008500343189,0.01420995221,-0.002884614514,0.004127514083,False,,0.02330743618,0.08311306902,-0.048965928,False,False,True,True,True,0.0243902439,0.07962529274,-0.02874190182,False,False,True,True,True
171,0,0.03952271491,0.4103230536,0,0,True,True,-0.009369041771,0.007938056253,-0.001317157177,0.0009390524356,False,,0.07147007554,0.1098405056,-0.10564784,False,False,True,True,True,0.06451612903,0.11352657,-0.05646045371,False,False,True,True,True
172,0,0.0001806177461,0.4313673973,0,0,True,True,-0.01007288322,0.001280199504,-0.008276417851,0.01226569805,False,,0.06037952846,0.1414422779,-0.0445056962,False,False,True,True,True,0.05963302752,0.1382716049,-0.02477772315,False,False,True,True,True
173,0,0.001870220178,0.3560799956,0,0,True,True,-0.007985282689,0.00562924426,-0.004373157397,0.004787154961,False,,0.04239683437,0.1101745936,-0.009367333744,False,False,True,True,True,0.05239179954,0.1271393643,-0.02139331428,False,False,True,True,True
174,1,0.9999998808,0.7031466365,1,1,True,True,-0.006827725098,0.02175645903,-0.002116225427,0.003083516145,False,,0.07022634939,0.1931413782,0.1340229225,False,False,True,True,True,0.05963302752,0.1820512821,0.130910275,False,False,True,True,True
175,0,0.0007642668788,0.2626755238,0,0,True,True,-0.004778487608,0.002449131571,-0.004571998492,0.007429643068,False,,0.0418079096,0.1230207065,0.08555908399,False,False,True,True,True,0.05479452055,0.2228116711,0.02971023288,False,False,True,True,True
176,1,0.9881034493,0.4114721715,1,0,True,False,-0.005209788214,0.009649313986,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
177,1,0.4185675383,0.3781208992,0,0,False,False,-0.01052526943,0.01055257861,-0.001006864943,0.0006128503592,False,,0.06282420749,0.1586553566,0.07363263181,False,False,True,True,True,0.06451612903,0.1597484277,0.09911632081,False,False,True,True,True
178,1,1,0.7501196861,1,1,True,True,-0.006272727624,0.02356827632,-0.002754969057,0.001997113694,False,,0.05011389522,0.1365177196,0.2262582925,False,False,True,True,True,0.04761904762,0.1257631258,0.1773661571,False,False,True,True,True
179,1,0.9441472888,0.5303128362,1,1,True,True,-0.005618114956,0.007705596276,-0.01169109065,0.04293184355,False,,0.06898550725,0.11352657,-0.09959090617,False,False,True,True,True,0.07441860465,0.1257631258,-0.05233945658,False,False,True,True,True
180,0,0.001339451293,0.4066544771,0,0,True,True,-0.006297793239,0.003077556379,-0.00239576702,0.002913198899,False,,0.1155474894,0.2099737533,0.1631535135,False,False,True,True,True,0.1026252983,0.2163588391,0.1657881094,False,False,True,True,True
181,1,0.9999985695,0.8408615589,1,1,True,True,-0.006129478104,0.0234946385,-0.007672018372,0.01206315029,False,,0.1022115959,0.2252491694,0.3203125551,False,False,True,True,True,0.07943925234,0.2036553525,0.2351119554,False,False,True,True,True
